PID,NAME,PRICE,PRODUCT_IMAGE,LOCATION,DELTA_TIME
278648714,아이폰12 퍼플 128gb,280000,https://media.bunjang.co.kr/product/278648714_1_1720526040_w{res}.jpg,경기도 고양시 일산서구 송포동,1720629143
278878766,아이폰 12미니 블랙 128기가 급처합니다,200000,https://media.bunjang.co.kr/product/278878766_1_1720636010_w{res}.jpg,울산광역시 중구 복산동,1720630039
278694196,아이폰 12미니 64기가 화이트,200000,https://media.bunjang.co.kr/product/278694196_1_1720541847_w{res}.jpg,강원특별자치도 동해시 천곡동,1720626271
278808975,액정깨끗/무잔상 아이폰12프로 배터리 100% 블루 128gb 33046,517000,https://media.bunjang.co.kr/product/278808975_1_1720605259_w{res}.jpg,울산광역시 남구 삼산동,1720605259
278808957,액정깨끗/무잔상 아이폰12프로 배터리 100% 블루 128gb 33046,517000,https://media.bunjang.co.kr/product/278808957_1_1720605253_w{res}.jpg,울산광역시 남구 삼산동,1720605253
278789343,무잔상/액정깨끗 아이폰12미니 배터리성능100% 블랙 64gb 01817,308000,https://media.bunjang.co.kr/product/278789343_1_1720599004_w{res}.jpg,울산광역시 중구 중앙동,1720599004
278789422,무잔상/액정깨끗 아이폰12미니 배터리성능100% 블랙 64gb 01817,308000,https://media.bunjang.co.kr/product/278789422_1_1720599029_w{res}.jpg,울산광역시 중구 중앙동,1720599029
274192358,아이폰12프로 256gb,290000,https://media.bunjang.co.kr/product/274192358_1_1720600455_w{res}.jpg,서울특별시 금천구 가산동,1720600462
262766173,아이폰12미니 레드 128,180000,https://media.bunjang.co.kr/product/262766173_1_1718292199_w{res}.jpg,충청북도 제천시 교동,1720624112
269907061,아이폰11 화이트128gb사진그대로aaa급,354000,https://media.bunjang.co.kr/product/269907061_1_1718936391_w{res}.jpg,경상북도 구미시 인동동,1718930106
268149500,아이폰11 128,200000,https://media.bunjang.co.kr/product/268149500_1_1718122642_w{res}.jpg,경상남도 창원시 성산구 상남동,1718119434
263516222,아이폰11 퍼플 128,240000,https://media.bunjang.co.kr/product/263516222_1_1718614202_w{res}.jpg,서울특별시 성동구 행당제1동,1718352729
273883205,아이폰11 64기가 화이트 판매합니다 !,175000,https://media.bunjang.co.kr/product/273883205_1_1718882774_w{res}.jpg,대전광역시 유성구 온천2동,1718881240
273479123,아이폰 11 128기가 배터리 94% s급 화이트,260000,https://media.bunjang.co.kr/product/273479123_1_1718872463_w{res}.jpg,전북특별자치도 전주시 덕진구 혁신동,1718945316
273558209,아이폰 11pro 256기가 스페이스그레이,230000,https://media.bunjang.co.kr/product/273558209_1_1718774703_w{res}.jpg,부산광역시 부산진구 전포제2동,1718774260
240729543,아이폰11pro 64기가(상태 최상),250000,https://media.bunjang.co.kr/product/240729543_1_1718129399_w{res}.jpg,광주광역시 광산구 첨단2동,1718779607
272838810,아이폰 11 프로 미드나잇그린 64g,240000,https://media.bunjang.co.kr/product/272838810_1_1718541207_w{res}.jpg,서울특별시 영등포구 신길제1동,1718596483
270836680,아이폰11프로맥스256기가,450000,https://media.bunjang.co.kr/product/270836680_1_1718487024_w{res}.jpg,경기도 성남시 수정구 태평3동,1718429704
273123595,아이폰 11 128gb 퍼플 판매합니다,275000,https://media.bunjang.co.kr/product/273123595_1_1718798865_w{res}.jpg,경상남도 양산시 물금읍,1718724478
263552517,아이폰 11 64,140000,https://media.bunjang.co.kr/product/263552517_1_1716602062_w{res}.jpg,서울특별시 송파구 가락2동,1718004528
264352932,아이폰11 128g,220000,https://media.bunjang.co.kr/product/264352932_1_1717823825_w{res}.jpg,경기도 시흥시 정왕4동,1717999422
272169629,아이폰 11프로맥스 256기가,298000,https://media.bunjang.co.kr/product/272169629_1_1718362378_w{res}.jpg,전라남도 담양군 담양읍,1718362378
272994070,아이폰 11프로 미드나잇 그린 256기가,300000,https://media.bunjang.co.kr/product/272994070_1_1718597865_w{res}.jpg,충청북도 청주시 흥덕구 가경동,1718597865
270356509,아이폰 11 pro 스페이스그레이 64기가,279000,https://media.bunjang.co.kr/product/270356509_1_1718509009_w{res}.jpg,경기도 안양시 만안구 안양1동,1718665668
270850310,아이폰 11 pro 256 로즈골드,320000,https://media.bunjang.co.kr/product/270850310_1_1718506893_w{res}.jpg,경기도 화성시 남양읍,1718506904
262694970,아이폰 11 pro 64gb,180000,https://media.bunjang.co.kr/product/262694970_1_1715423878_w{res}.jpg,경기도 광명시 광명5동,1718112366
275137834,아이폰11프로 256gb 업무용/작업용 공기계 중고폰판매 [027609],330000,https://media.bunjang.co.kr/product/275137834_1_1719306146_w{res}.jpg,서울특별시 강남구 논현2동,1719306146
263874731,아이폰11프로 64기가 골드 100%대용량배터리(3400mah) a급,270000,https://media.bunjang.co.kr/product/263874731_1_1716520895_w{res}.jpg,경기도 여주시 여흥동,1716520872
262335844,아이폰11 128,200000,https://media.bunjang.co.kr/product/262335844_1_1714821412_w{res}.jpg,경기도 시흥시 목감동,1714821412
262156240,아이폰 11pro 256gb 스페이스 그레이,339000,https://media.bunjang.co.kr/product/262156240_1_1715124648_w{res}.jpg,경상북도 구미시 선주원남동,1715288041
262922697,(99) 아이폰11pro 256기가,250000,https://media.bunjang.co.kr/product/262922697_1_1715301171_w{res}.jpg,경기도 성남시 분당구 서현1동,1715301171
262391510,아이폰 11 64g 블랙,210000,https://media.bunjang.co.kr/product/262391510_1_1714880514_w{res}.jpg,인천광역시 남동구 논현1동,1714974248
261589627,아이폰 11프로맥스(홍콩판) 그린 256gb,300000,https://media.bunjang.co.kr/product/261589627_1_1715331305_w{res}.jpg,경기도 광명시 철산4동,1715394242
261370204,아이폰11프로 64기가 그린,230000,https://media.bunjang.co.kr/product/261370204_1_1715241736_w{res}.jpg,경기도 용인시 처인구 남사읍,1715240251
262310081,아이폰11 128gb,220000,https://media.bunjang.co.kr/product/262310081_1_1714810478_w{res}.jpg,경상북도 경산시 진량읍,1714808652
262164716,아이폰 11 프로맥스 256 배터리 91 (작년 정품 배터리 교체),450000,https://media.bunjang.co.kr/product/262164716_1_1715480365_w{res}.jpg,강원특별자치도 태백시 황지동,1715727407
262483996,아이폰11프로맥스 256,300000,https://media.bunjang.co.kr/product/262483996_1_1714956656_w{res}.jpg,경상북도 경산시 동부동,1714956656
263587548,"아이폰11 프로 256g 그린 a2160(미국판, 무음카메라) 풀박스",380000,https://media.bunjang.co.kr/product/263587548_1_1716106923_w{res}.jpg,서울특별시 광진구 구의제1동,1716106930
261567889,아이폰11프로 256,310000,https://media.bunjang.co.kr/product/261567889_1_1714207846_w{res}.jpg,경기도 김포시 김포본동,1714897169
262864231,(99) 아이폰11pro 256기가,250000,https://media.bunjang.co.kr/product/262864231_1_1715246083_w{res}.jpg,경기도 성남시 분당구 서현1동,1715260230
262383026,아이폰11 128g 화이트,230000,https://media.bunjang.co.kr/product/262383026_1_1714876635_w{res}.jpg,경기도 화성시 동탄4동,1714874729
262575823,아이폰11프로64기가,200000,https://media.bunjang.co.kr/product/262575823_1_1715004683_w{res}.jpg,경기도 안성시 안성3동,1715004683
259298139,[배터리효율94%] 아이폰11프로 256gb 급처,250000,https://media.bunjang.co.kr/product/259298139_1_1715609924_w{res}.jpg,경상북도 경산시 압량면,1715603217
262306361,아이폰11프로 64gb,200000,https://media.bunjang.co.kr/product/262306361_1_1714828023_w{res}.jpg,인천광역시 연수구 송도3동,1714827840
262307425,아이폰11 128g 블랙,180000,https://media.bunjang.co.kr/product/262307425_1_1714805779_w{res}.jpg,경기도 안양시 동안구 호계3동,1714814638
260830403,아이폰11 128g 화이트 s급!,290000,https://media.bunjang.co.kr/product/260830403_1_1714789835_w{res}.jpg,인천광역시 서구 청라1동,1714966892
262756308,아이폰11프로 256g 그레이 저렴한 한정판매 중고폰 [630082],369000,https://media.bunjang.co.kr/product/262756308_1_1715159518_w{res}.jpg,서울특별시 강남구 논현2동,1715915422
262095467,아이폰 11 128gb,220000,https://media.bunjang.co.kr/product/262095467_1_1714635964_w{res}.jpg,경기도 용인시 처인구 중앙동,1714635964
239864216,아이폰 11프로 256기가 스페이스 그레이,340000,https://media.bunjang.co.kr/product/239864216_1_1714532051_w{res}.jpg,서울특별시 강남구 대치4동,1715262480
263648171,아이폰11 128g 블랙 (배터리84%) 정상해지 공기계 팜,284000,https://media.bunjang.co.kr/product/263648171_1_1715856290_w{res}.jpg,전라남도 여수시 미평동,1715856290
253074345,아이폰 11프로 64g 팝니다,260000,https://media.bunjang.co.kr/product/253074345_1_1709098561_w{res}.jpg,인천광역시 서구 검단3동,1709899758
256215005,아이폰11프로 블랙 256기가,385000,https://media.bunjang.co.kr/product/256215005_1_1710058834_w{res}.jpg,경상북도 경주시 황오동,1710058834
255016673,아이폰 11 프로 256gb,280000,https://media.bunjang.co.kr/product/255016673_1_1709637300_w{res}.jpg,광주광역시 광산구 도산동,1709636693
253083359,아이폰11프로 64g 팝니다.,273000,https://media.bunjang.co.kr/product/253083359_1_1715831912_w{res}.jpg,인천광역시 서구 검단3동,1709792083
255903175,아이폰 11 pro max 512기가 급처,400000,https://media.bunjang.co.kr/product/255903175_1_1710170100_w{res}.jpg,경기도 남양주시 퇴계원면,1710170525
255773887,아이폰11프로 골드 256기가,420000,https://media.bunjang.co.kr/product/255773887_1_1709718572_w{res}.jpg,경상북도 경주시 황오동,1709718572
236887966,아이폰 11 pro 256기가 미드나잇그린,320000,https://media.bunjang.co.kr/product/236887966_1_1709824512_w{res}.jpg,경기도 수원시 장안구 정자2동,1709911950
255050474,아이폰 11 128gb 화이트,300000,https://media.bunjang.co.kr/product/255050474_1_1709178018_w{res}.jpg,서울특별시 강남구 대치2동,1709178018
254752238,아이폰 11pro 스그 64,230000,https://media.bunjang.co.kr/product/254752238_1_1709177845_w{res}.jpg,서울특별시 구로구 가리봉동,1709093027
255758819,아이폰11프로 블랙 256gb aaa급 판매(배터리81),489720,https://media.bunjang.co.kr/product/255758819_1_1709711267_w{res}.jpg,경기도 부천시 심곡1동,1709711267
252615910,아이폰 11pro 실버 256g 판매합니다,280000,https://media.bunjang.co.kr/product/252615910_1_1708695523_w{res}.jpg,경기도 고양시 덕양구 원신동,1708907326
253467476,아이폰 11pro 64기가,285000,https://media.bunjang.co.kr/product/253467476_1_1708438560_w{res}.jpg,강원특별자치도 강릉시 내곡동,1708438565
254141454,아이폰11프로 256 미그,300000,https://media.bunjang.co.kr/product/254141454_1_1708529473_w{res}.jpg,충청북도 청주시 흥덕구 복대1동,1708529045
255838894,아이폰11프로 화이트 256gb 80% 깨끗한공기계초특가판매합니다,443080,https://media.bunjang.co.kr/product/255838894_1_1709777647_w{res}.jpg,경기도 부천시 소사동,1709777605
252917246,아이폰 11 퍼플 256기가,245000,https://media.bunjang.co.kr/product/252917246_1_1707725079_w{res}.jpg,경기도 화성시 기배동,1707725079
254760386,아이폰 11 프로 256기가 스페이스그레이 (일부분 터치안됨),210000,https://media.bunjang.co.kr/product/254760386_1_1709028190_w{res}.jpg,경기도 여주시 여흥동,1709042054
249232719,아이폰11  128기가  342942,280000,https://media.bunjang.co.kr/product/249232719_1_1704952609_w{res}.jpg,서울특별시 금천구 가산동,1707547658
277883024,아이폰 12미니 128기가,270000,https://media.bunjang.co.kr/product/277883024_1_1720266374_w{res}.jpg,인천광역시 서구 가정1동,1720610509
256357809,아이폰 12프로 256g 그라파이트,450000,https://media.bunjang.co.kr/product/256357809_1_1719878269_w{res}.jpg,서울특별시 서초구 방배4동,1720604239
252645827,아이폰12미니 64기가,230000,https://media.bunjang.co.kr/product/252645827_1_1718188646_w{res}.jpg,경상북도 김천시 지좌동,1720597757
278126092,아이폰12프로 128g 퍼시픽 블루,390000,https://media.bunjang.co.kr/product/278126092_1_1720349638_w{res}.jpg,경상북도 경산시 압량읍,1720614689
277890963,아이폰12프로 128기가 실버,240000,https://media.bunjang.co.kr/product/277890963_1_1720576919_w{res}.jpg,서울특별시 광진구 구의제1동,1720607323
277302988,아이폰12프로 퍼시픽블루 512gb,530000,https://media.bunjang.co.kr/product/277302988_1_1720610785_w{res}.jpg,인천광역시 남동구 장수서창동,1720601718
259185896,아이폰12미니 128 리퍼폰 팝니다,400000,https://media.bunjang.co.kr/product/259185896_1_1720636137_w{res}.jpg,서울특별시 영등포구 양평제1동,1720636050
259538928,아이폰12미니 64 리퍼폰 팝니다,370000,https://media.bunjang.co.kr/product/259538928_1_1720636191_w{res}.jpg,서울특별시 영등포구 양평제1동,1720636148
276772009,아이폰12 그린 128gb판매합니다,350000,https://media.bunjang.co.kr/product/276772009_1_1720496408_w{res}.jpg,경기도 수원시 권선구 금곡동,1720619036
259942999,아이폰 12 블랙 256gb 자급제 미개봉 새상품,650000,https://media.bunjang.co.kr/product/259942999_1_1719968962_w{res}.jpg,서울특별시 용산구 이태원제1동,1720608454
197470820,아이폰12 미니128 기가 새상품 급,700000,https://media.bunjang.co.kr/product/197470820_1_1670224760_w{res}.jpg,서울특별시 도봉구 쌍문제2동,1720599266
252384606,아이폰 12미니 64gb 레드 판매합니다,300000,https://media.bunjang.co.kr/product/252384606_1_1713245686_w{res}.jpg,서울특별시 광진구 자양제2동,1720631192
277045892,자급제 아이폰12pro 128 리퍼 새상품 팝니다,650000,https://media.bunjang.co.kr/product/277045892_1_1720618982_w{res}.jpg,경기도 화성시 동탄5동,1720619002
276401618,아이폰 12프로맥스 5g 256기가 화이트 단품,420000,https://media.bunjang.co.kr/product/276401618_1_1719738209_w{res}.jpg,경기도 안산시 단원구 중앙동,1720613841
236703849,아이폰12미니 쌈무그린 128기가 판매,300000,https://media.bunjang.co.kr/product/236703849_1_1720084487_w{res}.jpg,경기도 안산시 단원구 호수동,1720605319
191732790,아이폰 12 퍼플 64g 무잔상깔끔폰 배89,670000,https://media.bunjang.co.kr/product/191732790_1_1656149489_w{res}.jpg,서울특별시 금천구 독산제1동,1720598101
222418565,아이폰 12 퍼플 128기가 a급 배터리 효율 90퍼 리퍼폰,390000,https://media.bunjang.co.kr/product/222418565_1_1720589669_w{res}.jpg,서울특별시 강동구 천호제1동,1720603237
272392530,아이폰11 프로 256기가 화이트,290000,https://media.bunjang.co.kr/product/272392530_1_1718441664_w{res}.jpg,경기도 고양시 일산서구 탄현동,1718441529
261326363,아이폰11 64g 퍼플,220000,https://media.bunjang.co.kr/product/261326363_1_1718079595_w{res}.jpg,강원특별자치도 원주시 명륜2동,1718030797
271256547,아이폰 11프로 256g,200000,https://media.bunjang.co.kr/product/271256547_1_1718069082_w{res}.jpg,강원특별자치도 원주시 단계동,1718069082
272049409,아이폰11 (64기가) 팔아요,150000,https://media.bunjang.co.kr/product/272049409_1_1718331367_w{res}.jpg,인천광역시 서구 청라1동,1718331193
271048040,아이폰 11프로 256,300000,https://media.bunjang.co.kr/product/271048040_1_1718001339_w{res}.jpg,서울특별시 노원구 상계1동,1718001339
270566894,아이폰11프로 맥스 64gb,330000,https://media.bunjang.co.kr/product/270566894_1_1718207358_w{res}.jpg,서울특별시 동대문구 장안제1동,1718207343
271654351,아이폰 11 블랙 64기가 s~a급,220000,https://media.bunjang.co.kr/product/271654351_1_1718601356_w{res}.jpg,경상남도 김해시 북부동,1718463838
274033205,아이폰11프로 블랙 256gb aaa급 판매(배터리81),478060,https://media.bunjang.co.kr/product/274033205_1_1718946434_w{res}.jpg,경기도 부천시 상동,1718946434
271972292,아이폰 11pro 256g 그레이 팝니다.,300000,https://media.bunjang.co.kr/product/271972292_1_1718286609_w{res}.jpg,서울특별시 은평구 응암제2동,1718286609
263683632,아이폰11 64g 화이트 s급!,260000,https://media.bunjang.co.kr/product/263683632_1_1716865444_w{res}.jpg,인천광역시 서구 청라1동,1718161332
268092196,아이폰 11 256g 판매,300000,https://media.bunjang.co.kr/product/268092196_1_1717892695_w{res}.jpg,인천광역시 부평구 산곡3동,1717989421
271399426,아이폰11  128기가 블랙,160000,https://media.bunjang.co.kr/product/271399426_1_1718101559_w{res}.jpg,전북특별자치도 익산시 영등1동,1718101559
269446372,아이폰 11프로 256 미드나잇 그린,400000,https://media.bunjang.co.kr/product/269446372_1_1717582119_w{res}.jpg,서울특별시 관악구 대학동,1718247047
251527235,아이폰11프로 맥스512,600000,https://media.bunjang.co.kr/product/251527235_1_1714273016_w{res}.jpg,경상북도 경주시 안강읍,1718050814
270556553,아이폰11 프로 64 그린,280000,https://media.bunjang.co.kr/product/270556553_1_1718334319_w{res}.jpg,전라남도 광양시 광양읍,1718093856
272110210,아이폰11프로 64g 중고폰 공기계,263000,https://media.bunjang.co.kr/product/272110210_1_1718347557_w{res}.jpg,인천광역시 부평구 부개1동,1718347557
260654792,아이폰11 블랙 64gb a급 판매합니다(배터리95),373120,https://media.bunjang.co.kr/product/260654792_1_1718848167_w{res}.jpg,경기도 부천시 상동,1718848170
271150618,아이폰 11프로 256gb 판매,250000,https://media.bunjang.co.kr/product/271150618_1_1718023277_w{res}.jpg,충청남도 서산시 수석동,1718023277
273259322,아이폰 11 64g 블랙 외관 a급 배터리 80% 팝니다,300000,https://media.bunjang.co.kr/product/273259322_1_1718684264_w{res}.jpg,대전광역시 중구 은행선화동,1718684264
270145841,아이폰 11 128gb,240000,https://media.bunjang.co.kr/product/270145841_1_1717749035_w{res}.jpg,전북특별자치도 전주시 덕진구 송천1동,1717748914
264512340,아이폰 11 64gb 스그,180000,https://media.bunjang.co.kr/product/264512340_1_1717904772_w{res}.jpg,경상남도 남해군 이동면,1717904749
262650439,아이폰11프로 화이트 256 풀박스,330000,https://media.bunjang.co.kr/product/262650439_1_1715084051_w{res}.jpg,경기도 부천시 원종2동,1715086011
262423529,아이폰11pro 64기가,250000,https://media.bunjang.co.kr/product/262423529_1_1714898976_w{res}.jpg,경기도 구리시 인창동,1714898979
261268072,아이폰11프로맥스 256g 그레이 s급!,480000,https://media.bunjang.co.kr/product/261268072_1_1713960883_w{res}.jpg,인천광역시 서구 청라1동,1715054416
262807451,아이폰 11 64gb 민트색 배터리 79%,200000,https://media.bunjang.co.kr/product/262807451_1_1715195296_w{res}.jpg,경기도 안산시 상록구 성포동,1715195296
262594181,[a급] 아이폰11프로. 256g. 91%,360000,https://media.bunjang.co.kr/product/262594181_1_1715033532_w{res}.jpg,서울특별시 노원구 공릉1동,1715033297
262190591,아이폰11 화이트 64gb,220000,https://media.bunjang.co.kr/product/262190591_1_1714714460_w{res}.jpg,대구광역시 중구 성내2동,1714714176
260358081,아이폰 11 레드 128gb,240000,https://media.bunjang.co.kr/product/260358081_1_1714621392_w{res}.jpg,경기도 하남시 미사3동,1714700450
261683575,아이폰 11 64g 퍼플 판매합니다!!,220000,https://media.bunjang.co.kr/product/261683575_1_1714898497_w{res}.jpg,경기도 파주시 문산읍,1715152127
263293337,아이폰11프로 256기가 그레이 aaa급 - 울산중고폰,380000,https://media.bunjang.co.kr/product/263293337_1_1715590027_w{res}.jpg,울산광역시 남구 신정5동,1715590027
262524805,아이폰 11pro 64gb 미드나잇 그린,230000,https://media.bunjang.co.kr/product/262524805_1_1714980870_w{res}.jpg,전북특별자치도 전주시 덕진구 인후1동,1714980870
262131982,아이폰 11pro 256,380000,https://media.bunjang.co.kr/product/262131982_1_1714653397_w{res}.jpg,인천광역시 연수구 송도1동,1714653305
256450086,아이폰11프로 64g 실버 s급!,365000,https://media.bunjang.co.kr/product/256450086_1_1713756329_w{res}.jpg,인천광역시 서구 청라1동,1714966806
262731719,아이폰11 64gb 화이트 판매합니다 박스o,200000,https://media.bunjang.co.kr/product/262731719_1_1715146715_w{res}.jpg,경기도 성남시 수정구 태평2동,1715412490
261899546,아이폰 11 128gb,270000,https://media.bunjang.co.kr/product/261899546_1_1714478284_w{res}.jpg,경기도 하남시 감일동,1714478284
261900849,아이폰11 64gb,200000,https://media.bunjang.co.kr/product/261900849_1_1714479513_w{res}.jpg,경기도 수원시 장안구 정자1동,1714479006
260644655,아이폰11 128 풀박스,220000,https://media.bunjang.co.kr/product/260644655_1_1714637555_w{res}.jpg,경상북도 경산시 하양읍,1714637559
262881144,상태좋음) 아이폰 11프로 256 실버,310000,https://media.bunjang.co.kr/product/262881144_1_1715254584_w{res}.jpg,서울특별시 은평구 대조동,1715254584
259903791,**특가처분**  아이폰11프로맥스 256기가 366448,330000,https://media.bunjang.co.kr/product/259903791_1_1712908144_w{res}.jpg,서울특별시 금천구 가산동,1715263631
262582858,아이폰11프로 64기가 팔아요,300000,https://media.bunjang.co.kr/product/262582858_1_1715008770_w{res}.jpg,대전광역시 서구 괴정동,1715074328
262262640,아이폰 11 128기가 퍼플,90000,https://media.bunjang.co.kr/product/262262640_1_1715262915_w{res}.jpg,서울특별시 광진구 자양제3동,1714757726
262262216,[ s급 ] 아이폰11 128gb 화이트,289000,https://media.bunjang.co.kr/product/262262216_1_1714757003_w{res}.jpg,울산광역시 남구 신정5동,1714757003
252426411,아이폰11  128기가  가성비특가폰 371682,210000,https://media.bunjang.co.kr/product/252426411_1_1707295669_w{res}.jpg,서울특별시 금천구 가산동,1707547658
252007883,아이폰11프로 64g,280000,https://media.bunjang.co.kr/product/252007883_1_1707305970_w{res}.jpg,충청북도 청주시 흥덕구 복대1동,1706970521
252363125,아이폰 11 프로 256gb 스페이스그레이,300000,https://media.bunjang.co.kr/product/252363125_1_1710143889_w{res}.jpg,경기도 의정부시 송산2동,1707233116
249889223,아이폰11 64기가,280000,https://media.bunjang.co.kr/product/249889223_1_1719176482_w{res}.jpg,경기도 수원시 장안구 조원1동,1706822984
251833426,아이폰11프로 64g 화이트,250000,https://media.bunjang.co.kr/product/251833426_1_1706852836_w{res}.jpg,인천광역시 남구 주안6동,1706852836
252421009,아이폰11프로  256기가 특가처분 369294,300000,https://media.bunjang.co.kr/product/252421009_1_1707292926_w{res}.jpg,서울특별시 금천구 가산동,1707292926
251308925,아이폰11 퍼플 64기가,210000,https://media.bunjang.co.kr/product/251308925_1_1706698558_w{res}.jpg,서울특별시 마포구 합정동,1706690773
251535234,아이폰 11프로 256기가 미드나잇그린,380000,https://media.bunjang.co.kr/product/251535234_1_1706622936_w{res}.jpg,서울특별시 영등포구 당산제2동,1706622936
251017531,아이폰 11pro max (256g),400000,https://media.bunjang.co.kr/product/251017531_1_1706252395_w{res}.jpg,인천광역시 남구 문학동,1706251814
248172080,아이폰11 퍼플 64기가,210000,https://media.bunjang.co.kr/product/248172080_1_1705921960_w{res}.jpg,충청북도 청주시 청원구 율량.사천동,1705916774
250938016,아이폰11프로 64기가 실버 색상 판매합니다,300000,https://media.bunjang.co.kr/product/250938016_1_1706184354_w{res}.jpg,경상남도 창원시 진해구 웅동2동,1706684956
244546946,아이폰 11 블랙 64gb 배터리 74,200000,https://media.bunjang.co.kr/product/244546946_1_1718144265_w{res}.jpg,경기도 의정부시 흥선동,1705989150
250696364,아이폰 11프로 256gb 스페이스 그레이 (s급),420000,https://media.bunjang.co.kr/product/250696364_1_1706013886_w{res}.jpg,전라북도 군산시 나운3동,1706013886
239919407,아이폰 11 퍼플 64gb,230000,https://media.bunjang.co.kr/product/239919407_1_1701840010_w{res}.jpg,경기도 용인시 기흥구 구갈동,1705401016
248454346,아이폰11  128기가  상태좋아요. 343183,380000,https://media.bunjang.co.kr/product/248454346_1_1704355253_w{res}.jpg,서울특별시 구로구 구로제3동,1705930717
202538572,아이폰 11프로 64g 실버!,280000,https://media.bunjang.co.kr/product/202538572_1_1705592458_w{res}.jpg,부산광역시 동구 초량제3동,1705592472
249573904,아이폰 11프로 256,450000,https://media.bunjang.co.kr/product/249573904_1_1705212187_w{res}.jpg,경기도 고양시 일산동구 장항2동,1705212187
249569545,아이폰 11 레드(128),245000,https://media.bunjang.co.kr/product/249569545_1_1707538991_w{res}.jpg,서울특별시 서초구 서초1동,1705209805
245318525,아이폰 11프로 512기가 스페이스그레이,330000,https://media.bunjang.co.kr/product/245318525_1_1702329647_w{res}.jpg,서울특별시 양천구 목2동,1705447470
247158773,아이폰11프로맥스 256,450000,https://media.bunjang.co.kr/product/247158773_1_1703593667_w{res}.jpg,부산광역시 해운대구 재송제2동,1704891569
250034635,아이폰11프로맥스 그린 256gb 95% 거의s급초특가판매,617980,https://media.bunjang.co.kr/product/250034635_1_1705544189_w{res}.jpg,경기도 부천시 소사동,1705544189
246972255,아이폰 11 pro 64gb 실버,270000,https://media.bunjang.co.kr/product/246972255_1_1704344277_w{res}.jpg,경기도 김포시 대곶면,1704344261
249114930,아이폰11프로 그린 256gb 94% a+급 깨끗한 기기 강추,489720,https://media.bunjang.co.kr/product/249114930_1_1705379852_w{res}.jpg,서울특별시 강서구 등촌제2동,1705379868
248158316,아이폰11프로 256기가 화이트 풀박스,270000,https://media.bunjang.co.kr/product/248158316_1_1705741929_w{res}.jpg,대구광역시 달서구 이곡1동,1704763044
278758514,아이폰 12 128,293000,https://media.bunjang.co.kr/product/278758514_1_1720592965_w{res}.jpg,대전광역시 중구 은행선화동,1720589234
278719355,아이폰 12 미니 128gb,250000,https://media.bunjang.co.kr/product/278719355_1_1720573713_w{res}.jpg,서울특별시 강남구 삼성2동,1720573537
278678525,아이폰 12 화이트 128,250000,https://media.bunjang.co.kr/product/278678525_1_1720564279_w{res}.jpg,서울특별시 송파구 잠실7동,1720534597
278739156,아이폰12프로맥스512기가,720000,https://media.bunjang.co.kr/product/278739156_1_1720581989_w{res}.jpg,인천광역시 연수구 선학동,1720581989
278645851,아이폰12미니 128기가,190000,https://media.bunjang.co.kr/product/278645851_1_1720526315_w{res}.jpg,인천광역시 부평구 부평1동,1720525217
278619309,아이폰12 pro 256기가 팝니다!,500000,https://media.bunjang.co.kr/product/278619309_1_1720516944_w{res}.jpg,대구광역시 북구 산격2동,1720516926
278759323,#할인가능 아이폰12미니 128gb 퍼플 / 0709,290000,https://media.bunjang.co.kr/product/278759323_1_1720589498_w{res}.jpg,경기도 평택시 원평동,1720589498
278757013,#할인가능 아이폰12미니 128gb 퍼플 / 0709,290000,https://media.bunjang.co.kr/product/278757013_1_1720588727_w{res}.jpg,경기도 평택시 원평동,1720588727
278756150,#할인가능 아이폰12미니 128gb 레드 / 0709,290000,https://media.bunjang.co.kr/product/278756150_1_1720588430_w{res}.jpg,경기도 평택시 원평동,1720588430
278760665,#할인가능 아이폰12미니 128gb 퍼플 / 0709,290000,https://media.bunjang.co.kr/product/278760665_1_1720589936_w{res}.jpg,경기도 평택시 원평동,1720589936
278760197,#할인가능 아이폰12미니 128gb 퍼플 / 0709,290000,https://media.bunjang.co.kr/product/278760197_1_1720589774_w{res}.jpg,경기도 평택시 원평동,1720589774
278759762,#할인가능 아이폰12미니 128gb 레드 / 0709,290000,https://media.bunjang.co.kr/product/278759762_1_1720589636_w{res}.jpg,경기도 평택시 원평동,1720589636
278759319,#할인가능 아이폰12미니 128gb 레드 / 0709,290000,https://media.bunjang.co.kr/product/278759319_1_1720589498_w{res}.jpg,경기도 평택시 원평동,1720589498
278758333,#할인가능 아이폰12미니 128gb 레드 / 0709,290000,https://media.bunjang.co.kr/product/278758333_1_1720589169_w{res}.jpg,경기도 평택시 원평동,1720589169
278758324,#할인가능 아이폰12미니 128gb 퍼플 / 0709,290000,https://media.bunjang.co.kr/product/278758324_1_1720589169_w{res}.jpg,경기도 평택시 원평동,1720589169
278757436,#할인가능 아이폰12미니 128gb 레드 / 0709,290000,https://media.bunjang.co.kr/product/278757436_1_1720588873_w{res}.jpg,경기도 평택시 원평동,1720588873
268170804,아이폰11프로맥스 256g 골드 s급!,460000,https://media.bunjang.co.kr/product/268170804_1_1717154766_w{res}.jpg,인천광역시 서구 청라1동,1718161407
272457459,아이폰11프로 256gb 미드나잇 그린 aaa급,339000,https://media.bunjang.co.kr/product/272457459_1_1718457497_w{res}.jpg,울산광역시 남구 신정5동,1718457497
