title,coment,region,price
아이폰 12 미니 128GB 팝니다. (배터리 효율 99%),"아이폰 12 미니 팝니다.
색상 : 그린
용량 : 128GB
배터리 효율 : 99% (사이클 60-70회정도, 100회 안됨)
최초 개통 통신사 : SKT (선택약정 가능)
박스 있고 충전케이블은 없습니다.
액정 필름(강화 유리)은 1주일 전 새걸로 교체했습니다.
기변해서 판매합니다.
테두리 생활기스 있으며, 한군데 찍힘 있습니다.
(예민한 분은 피해주세요.)
거래는 퇴근 전까지 가능합니다. (밤 8시 이전)
6/25일부터 거래 가능합니다.(물건이 집에 있음)
6/24일 당일 거래는 밤에 부천으로 오시면 가능
중고 거래 특성상 반품/환불 불가합니다.
쿨거래 시 차비 빼드립니다.",        인천 부평구 청천2동      ,320000
"팝니다~♡) 아이폰12미니 128G 배터리성능73% 액정 생활기스, 테두리흠집약간","팝니다~♡) 아이폰12미니 128G 배터리성능73% 액정 생활기스, 테두리흠집약간
약간의 생활기스 및 흠집 빼면 다른 하자 없습니다.
성능문제 전혀 없는 공기계입니다.
사용하시는데 문제 없으세요~~~
문의주세요.♡
",        광주 동구 서남동      ,220000
아이폰12미니 128g리퍼제품 팝니다,"아이폰12미니 리퍼 블루색상 팔아요
6월24일 오늘 리퍼받았구요
리퍼받을때 유심인증해야한다고 해서
수리기사님이 인증받을때 빼고는 사용 안한 상태입니다 궁금한건 문의주세요
kt에서 사용했구요 약정 끝난 공기계에요",        경기도 용인시 수지구 죽전1동      ,400000
아이폰12 128G S급,"아이폰12 128G
배터리 효율 85%
상태 좋음
직거래 가능합니다",        경기도 수원시 권선구 세류1동      ,370000
아이폰12미니 블루 64 팝니다 A급,"생활기스 조금 있는거빼고는 상태좋아요
배터리 75프로
통화 및 기능 전혀 문제없습니다
",        경기도 부천시 심곡2동      ,200000
아이폰 12미니 팝니다,"아이폰 12미니 팝니다 배터리 효율 76%
액정 깨짐이나 기기 이상없습니다.
초기화 해놔서 그대로 사용하시면 됩니다
거래는 평화동, 송학동, 모현동 선호합니다.",        전북 익산시 오산면      ,220000
아이폰 12 미니 128GB A급,"배터리 효율 83%
액정파손 X 찍힘 X
중고폰 업자한테 a급 판정 받았습니다.",        부산 북구 화명제1동      ,290000
아이폰 12 미니 블랙 128GB,"아이폰 미니 12 블랙 128G

테두리 잔기스 있음
배터리 72%

기능 모두 정상작동합니다
폰 바꿔서 싸게 팔아욤

사진 추후에 찍어 올리겠습니다!
(수/목 예정)

직거래 -역말사거리/역촌 가능",        서울 은평구 역촌동      ,200000
아이폰 12미니 퍼플 128기가,"아이폰 12미니 64기가 배터리 성능 80%입니다
2022년 초에 구매해서 서브폰으로 쓰며
깨끗하게 사용했습니다. 하자는 뒷면에 기스 있구용 
충전하는곳에 찍힘 나머지는 생활기스랑
몇번 찍으면서 생긴 자잘한 상처입니다
현제 시세는 25만원인데 돈이 급해서 
이 가격에 판매합니다 택배,직거래 둘다 가능합니다
택배비는 추가로 받겠습니다
소독해서 보내드립니다",        경남 남해군 남면      ,160000
팝니다~♡) 아이폰12 128G 배터리성능86% 생활기스 ㅇ,"팝니다~♡) 아이폰12 128G 배터리성능86% 생활기스 ㅇ
테두리 부분에 약간의 생활기스 빼면 다른 하자 없습니다.
성능문제 전혀 없는 공기계입니다.
사용하시는데 문제 없으실거에요^^
문의주세요.♡♡♡",        광주 동구 서남동      ,340000
