,data_pid,href,image_url,location,price,time,title,series
4158,236373140,https://m.bunjang.co.kr/products/236373140,https://media.bunjang.co.kr/product/236373140_1_1694699520_w292.jpg,지역정보 없음,810000,2023-09-28 20:14:29,s22울트라 512g 센터올수리 후 미사용,갤럭시 S22
4161,234747999,https://m.bunjang.co.kr/products/234747999,https://media.bunjang.co.kr/product/234747999_1_1693361800_w292.jpg,지역정보 없음,700000,2023-09-28 20:14:29,s22울트라 그린 256기가,갤럭시 S22
4162,233570408,https://m.bunjang.co.kr/products/233570408,https://media.bunjang.co.kr/product/233570408_1_1692945662_w292.jpg,지역정보 없음,420000,2023-08-29 20:14:29,s22 블랙 배터리 케이스교체,갤럭시 S22
4163,234211833,https://m.bunjang.co.kr/products/234211833,https://media.bunjang.co.kr/product/234211833_1_1693034702_w292.jpg,서울특별시 영등포구 당산제1동,570000,2023-08-29 20:14:29,s22 울트라 그린 256g,갤럭시 S22
4165,233541735,https://m.bunjang.co.kr/products/233541735,https://media.bunjang.co.kr/product/233541735_1_1692346315_w292.jpg,지역정보 없음,500000,2023-08-29 20:14:29,s22 플박 256기가 공기계,갤럭시 S22
4168,229644234,https://m.bunjang.co.kr/products/229644234,https://media.bunjang.co.kr/product/229644234_1_1692607318_w292.jpg,대전광역시 서구 갈마2동,800000,2023-08-29 20:14:29,s급 s22 울트라 512기가 팝니당,갤럭시 S22
4170,233865570,https://m.bunjang.co.kr/products/233865570,https://media.bunjang.co.kr/product/233865570_1_1692612569_w292.jpg,대전광역시 서구 내동,640000,2023-08-29 20:14:29,s22 울트라 256/ kt 버건디,갤럭시 S22
4171,233964999,https://m.bunjang.co.kr/products/233964999,https://media.bunjang.co.kr/product/233964999_1_1692870265_w292.jpg,지역정보 없음,578000,2023-09-28 20:14:29,특가 s22플러스 256gb 판매합니다,갤럭시 S22
4173,232597359,https://m.bunjang.co.kr/products/232597359,https://media.bunjang.co.kr/product/232597359_1_1691566868_w292.jpg,지역정보 없음,680000,2023-08-29 20:14:29,s22울트라256기가 급매!!,갤럭시 S22
4174,233965731,https://m.bunjang.co.kr/products/233965731,https://media.bunjang.co.kr/product/233965731_1_1692696190_w292.jpg,지역정보 없음,486000,2023-09-28 20:14:29,특가 s22플러스 256gb a급 판매합니다,갤럭시 S22
4177,235260764,https://m.bunjang.co.kr/products/235260764,https://media.bunjang.co.kr/product/235260764_1_1693781956_w292.jpg,지역정보 없음,430000,2023-09-28 20:14:29,"s22 256gb 화이트 (기스x,잔상x) skt",갤럭시 S22
4179,232837634,https://m.bunjang.co.kr/products/232837634,https://media.bunjang.co.kr/product/232837634_1_1691750598_w292.jpg,지역정보 없음,690000,2023-08-29 20:14:29,s22울트라 256용량 자급제팜,갤럭시 S22
4184,231852746,https://m.bunjang.co.kr/products/231852746,https://media.bunjang.co.kr/product/231852746_1_1690940939_w292.jpg,지역정보 없음,540000,2023-08-29 20:14:29,s22+플러스 256기가 그린 54만원,갤럭시 S22
4185,231852501,https://m.bunjang.co.kr/products/231852501,https://media.bunjang.co.kr/product/231852501_1_1690940756_w292.jpg,지역정보 없음,540000,2023-08-29 20:14:29,s22+플러스 256기가 그린 54만원,갤럭시 S22
4186,231852501,https://m.bunjang.co.kr/products/231852501,https://media.bunjang.co.kr/product/231852501_1_1690940756_w292.jpg,지역정보 없음,540000,2023-08-29 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4187,231025892,https://m.bunjang.co.kr/products/231025892,https://media.bunjang.co.kr/product/231025892_1_1690247821_w292.jpg,지역정보 없음,740000,2023-07-30 20:14:31,s22 울트라 그린색 특sss급,갤럭시 S22
4188,228952525,https://m.bunjang.co.kr/products/228952525,https://media.bunjang.co.kr/product/228952525_1_1688463038_w292.jpg,대구광역시 달서구 본리동,420000,2023-07-30 20:14:31,s22 256기가 화이트,갤럭시 S22
4189,231141129,https://m.bunjang.co.kr/products/231141129,https://media.bunjang.co.kr/product/231141129_1_1690336253_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4190,231140893,https://m.bunjang.co.kr/products/231140893,https://media.bunjang.co.kr/product/231140893_1_1690336084_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4191,231140657,https://m.bunjang.co.kr/products/231140657,https://media.bunjang.co.kr/product/231140657_1_1690335916_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4194,230913026,https://m.bunjang.co.kr/products/230913026,https://media.bunjang.co.kr/product/230913026_1_1690162615_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4195,230912808,https://m.bunjang.co.kr/products/230912808,https://media.bunjang.co.kr/product/230912808_1_1690162446_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4196,230913275,https://m.bunjang.co.kr/products/230913275,https://media.bunjang.co.kr/product/230913275_1_1690162784_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4197,230398252,https://m.bunjang.co.kr/products/230398252,https://media.bunjang.co.kr/product/230398252_1_1689730657_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-07-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4198,230292244,https://m.bunjang.co.kr/products/230292244,https://media.bunjang.co.kr/product/230292244_1_1689644528_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-07-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4199,230190207,https://m.bunjang.co.kr/products/230190207,https://media.bunjang.co.kr/product/230190207_1_1689558122_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-07-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4200,230398637,https://m.bunjang.co.kr/products/230398637,https://media.bunjang.co.kr/product/230398637_1_1689730979_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4201,230398440,https://m.bunjang.co.kr/products/230398440,https://media.bunjang.co.kr/product/230398440_1_1689730809_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4202,230398234,https://m.bunjang.co.kr/products/230398234,https://media.bunjang.co.kr/product/230398234_1_1689730641_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4203,230398002,https://m.bunjang.co.kr/products/230398002,https://media.bunjang.co.kr/product/230398002_1_1689730472_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4204,230399082,https://m.bunjang.co.kr/products/230399082,https://media.bunjang.co.kr/product/230399082_1_1689731318_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
